id,female,grade,bio2,ret,course,gen2,org2,phys2,mcat,gender
8274,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8276,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8280,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8282,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8283,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8284,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8287,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8289,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8290,0,3,req_bio2,0,Bio,NA,NA,NA,NA,Male
8291,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8294,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8295,1,1,req_bio2,0,Bio,NA,NA,NA,NA,Female
8296,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8299,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
8300,0,0,req_bio2,1,Bio,NA,NA,NA,NA,Male
8301,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8302,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
8303,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
8304,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8307,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8311,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8312,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8313,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8314,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8315,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8316,1,3,req_bio2,0,Bio,NA,NA,NA,NA,Female
8317,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8318,0,2.75,req_bio2,0,Bio,NA,NA,NA,NA,Male
8319,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8320,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
8321,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8322,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8325,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8326,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
8329,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8331,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8333,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8334,1,3,req_bio2,0,Bio,NA,NA,NA,NA,Female
8337,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8338,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8339,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8340,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8343,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
8344,0,1,req_bio2,0,Bio,NA,NA,NA,NA,Male
8345,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8347,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8348,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8350,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8352,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8353,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8354,0,3,req_bio2,0,Bio,NA,NA,NA,NA,Male
8357,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8359,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8361,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
8362,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8363,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8368,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8369,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8370,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
8371,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
8372,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8373,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8374,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8375,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8376,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8378,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
8379,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
8380,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8381,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8382,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
8383,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8384,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8385,0,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
8386,0,1.75,req_bio2,0,Bio,NA,NA,NA,NA,Male
8387,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8388,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
8389,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8390,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8392,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8393,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8394,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8396,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8398,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8399,0,1.75,req_bio2,0,Bio,NA,NA,NA,NA,Male
8401,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8402,0,1.25,req_bio2,0,Bio,NA,NA,NA,NA,Male
8403,0,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
8404,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8406,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8408,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8409,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8411,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8412,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8413,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8416,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8419,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8420,0,2,req_bio2,0,Bio,NA,NA,NA,NA,Male
8421,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8422,1,1.25,req_bio2,0,Bio,NA,NA,NA,NA,Female
8423,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8424,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8425,1,3.75,req_bio2,0,Bio,NA,NA,NA,NA,Female
8427,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8428,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8429,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8430,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8431,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8433,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8434,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8435,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8436,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8437,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
8438,1,2.25,req_bio2,0,Bio,NA,NA,NA,NA,Female
8439,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8440,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8441,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8442,1,1,req_bio2,0,Bio,NA,NA,NA,NA,Female
8443,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8444,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8445,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8446,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8447,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8448,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8449,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8450,0,2.75,req_bio2,0,Bio,NA,NA,NA,NA,Male
8451,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8452,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8453,1,3,req_bio2,0,Bio,NA,NA,NA,NA,Female
8457,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8460,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8461,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8462,0,1,req_bio2,0,Bio,NA,NA,NA,NA,Male
8463,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8464,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
8465,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
8467,0,0,req_bio2,0,Bio,NA,NA,NA,NA,Male
8470,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8471,0,0.75,req_bio2,0,Bio,NA,NA,NA,NA,Male
8472,0,2,req_bio2,0,Bio,NA,NA,NA,NA,Male
8473,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8474,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
8475,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8476,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8477,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8478,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8479,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
8480,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
8481,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8483,0,0.75,req_bio2,0,Bio,NA,NA,NA,NA,Male
8485,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8486,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8487,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8490,1,1,req_bio2,0,Bio,NA,NA,NA,NA,Female
8491,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
8493,0,1.75,req_bio2,0,Bio,NA,NA,NA,NA,Male
8495,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8498,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
8499,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8502,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8505,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8506,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8507,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8508,1,3.25,req_bio2,0,Bio,NA,NA,NA,NA,Female
8509,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8511,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8512,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8516,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8517,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8520,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8522,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
8524,1,1.75,req_bio2,0,Bio,NA,NA,NA,NA,Female
8525,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
8526,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8527,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8531,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
8533,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8534,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8535,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8536,1,3,req_bio2,0,Bio,NA,NA,NA,NA,Female
8538,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8539,0,2,req_bio2,0,Bio,NA,NA,NA,NA,Male
8540,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8543,0,1,req_bio2,0,Bio,NA,NA,NA,NA,Male
8544,1,3,req_bio2,0,Bio,NA,NA,NA,NA,Female
8546,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8547,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8548,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8549,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8550,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8551,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8552,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8553,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8554,0,1,req_bio2,0,Bio,NA,NA,NA,NA,Male
8555,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8557,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8559,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8561,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8562,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
8563,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8564,0,1,req_bio2,0,Bio,NA,NA,NA,NA,Male
8565,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8566,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8567,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8569,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8570,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8571,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8572,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8573,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8574,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
8575,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8576,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8577,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8581,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8582,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8583,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8584,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8586,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8587,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8588,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8589,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8590,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8592,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8595,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8596,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
8597,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8599,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8600,0,2,req_bio2,0,Bio,NA,NA,NA,NA,Male
8601,0,0,req_bio2,1,Bio,NA,NA,NA,NA,Male
8602,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8603,0,2,req_bio2,0,Bio,NA,NA,NA,NA,Male
8604,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8605,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8606,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8607,0,2,req_bio2,0,Bio,NA,NA,NA,NA,Male
8608,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8610,0,1.75,req_bio2,0,Bio,NA,NA,NA,NA,Male
8611,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8613,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8614,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8615,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8616,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8617,0,1,req_bio2,0,Bio,NA,NA,NA,NA,Male
8618,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
8621,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8622,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
8624,0,0.75,req_bio2,0,Bio,NA,NA,NA,NA,Male
8626,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8629,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8630,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8631,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8635,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8641,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8643,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8644,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8645,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8646,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8649,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
8650,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8651,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8652,1,1,req_bio2,0,Bio,NA,NA,NA,NA,Female
8653,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8654,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8655,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
8657,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
8659,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
8661,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
8663,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8665,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8666,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8668,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8669,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8670,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8671,1,0,req_bio2,0,Bio,NA,NA,NA,NA,Female
8672,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8674,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8675,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8676,0,1,req_bio2,0,Bio,NA,NA,NA,NA,Male
8677,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8678,0,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
8680,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8681,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8682,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8683,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8684,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
8685,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8686,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
8687,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8688,0,0.75,req_bio2,0,Bio,NA,NA,NA,NA,Male
8689,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
8690,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8693,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8695,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8696,1,1,req_bio2,0,Bio,NA,NA,NA,NA,Female
8697,1,1,req_bio2,0,Bio,NA,NA,NA,NA,Female
8698,0,3,req_bio2,0,Bio,NA,NA,NA,NA,Male
8699,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8700,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8701,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8702,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
8703,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8704,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8705,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8706,1,1,req_bio2,0,Bio,NA,NA,NA,NA,Female
8707,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8709,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8711,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8712,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8713,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8714,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8715,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8716,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8718,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8719,0,2,req_bio2,0,Bio,NA,NA,NA,NA,Male
8720,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
8721,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8723,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8724,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8725,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
8726,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
8727,0,2,req_bio2,0,Bio,NA,NA,NA,NA,Male
8728,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
8729,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8730,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8731,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8733,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8734,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
8735,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
8736,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8738,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8739,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
8740,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8741,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
8743,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8746,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8747,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8748,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
8751,0,2.25,req_bio2,0,Bio,NA,NA,NA,NA,Male
8752,0,2,req_bio2,0,Bio,NA,NA,NA,NA,Male
8753,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8754,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8755,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
8756,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8757,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8760,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
8761,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8763,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
8764,0,1.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8765,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8766,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8767,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8768,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8769,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8770,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8771,0,3,req_bio2,0,Bio,NA,NA,NA,NA,Male
8773,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8774,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8775,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8776,1,1.75,req_bio2,0,Bio,NA,NA,NA,NA,Female
8777,0,2,req_bio2,0,Bio,NA,NA,NA,NA,Male
8781,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8782,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8786,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8788,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8789,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8790,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8793,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8794,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8797,0,4,req_bio2,0,Bio,NA,NA,NA,NA,Male
8798,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8799,0,2,req_bio2,0,Bio,NA,NA,NA,NA,Male
8800,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8801,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8802,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8804,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8805,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8806,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8808,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8810,1,0,req_bio2,0,Bio,NA,NA,NA,NA,Female
8811,0,0,req_bio2,0,Bio,NA,NA,NA,NA,Male
8812,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
8813,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
8814,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8816,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
8817,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8819,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8824,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8827,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8828,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8830,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
8833,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
8835,1,1,req_bio2,0,Bio,NA,NA,NA,NA,Female
8836,1,1.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8837,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
8839,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
8840,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
8841,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
8845,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
8847,1,1,req_bio2,0,Bio,NA,NA,NA,NA,Female
8848,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
8849,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
8850,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
8851,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
